Concurso;Data Sorteio;1º número_Sorteio1;2º número_Sorteio1;3º número_Sorteio1;4º número_Sorteio1;5º número_Sorteio1;6º número_Sorteio1;Arrecadação_Total;Ganhadores_Sena_Sorteio1;Cidade;UF;Rateio_Sena_Sorteio1;Acumulado_Sena_Sorteio1;Valor_Acumulado_Sena_Sorteio1;Ganhadores_Quina_Sorteio1;Rateio_Quina_Sorteio1;Ganhadores_Quadra_Sorteio1;Rateio_Quadra_Sorteio1;Ganhadores_Terno_Sorteio1;Rateio_Terno_Sorteio1;1º número_Sorteio2;2º número_Sorteio2;3º número_Sorteio2;4º número_Sorteio2;5º número_Sorteio2;6º número_Sorteio2;Ganhadores_Sena_Sorteio2;Rateio_Sena_Sorteio2;Ganhadores_Quina_Sorteio2;Rateio_Quina_Sorteio2;Ganhadores_Quadra_Sorteio2;Rateio_Quadra_Sorteio2;Ganhadores_Terno_Sorteio2;Rateio_Terno_Sorteio2;Estimativa_Prêmio;Acumulado Especial de Páscoa
1566;05/11/2016;36;29;46;48;2;1;2.355.09400;0;;;000;SIM;1.991.93683;13;5.497240000000001;772;10579;17359;235;28;3;25;18;35;40;0;000;20;3.2158900000000004;815;10021;17941;227;2.200.00000;9.034.70836
1567;08/11/2016;46;35;5;45;25;17;2.336.55800;0;;;000;SIM;2.282.63369;52;1.3634899999999999;1389;5833;21750;186;37;22;23;12;19;11;0;000;13;4.908580000000001;992;8168;20980;193;2.500.00000;9.148.15107
1568;10/11/2016;27;7;44;49;9;39;2.097.05800;0;;;000;SIM;2.543.53376;20;3.18171;1034;7033;19303;188;47;6;25;9;14;22;0;000;17;3.36887;1122;6481;19210;189;2.800.00000;9.249.96576
1569;12/11/2016;37;21;1;41;49;14;2.485.20400;0;;;000;SIM;2.852.72403;15;5.02749;858;10044;17181;250;31;29;36;1;47;26;0;000;14;4.84793;727;11854;17062;252;3.100.00000;9.370.62539
1570;17/11/2016;11;34;40;37;17;14;3.160.01800;0;;;000;SIM;3.245.86955;22;4.3586;1351;8111;24069;227;9;46;44;22;38;42;0;000;22;3.92274;1389;7889;26342;208;3.500.00000;9.524.04807
1571;19/11/2016;25;8;12;37;43;49;2.715.58800;1;SULINA;PR;3.493.07900;NÃO;90.64347;55;1.49824;1591;5919;25256;186;14;25;34;18;47;30;0;000;24;3.09012;1088;8655;21146;222;200.00000;9.655.89314
1572;22/11/2016;12;37;49;41;18;14;1.640.21400;0;;;000;SIM;294.70647;32;1.55536;1089;5223;14505;196;23;22;27;16;8;2;0;000;14;3.19959;900;6320;15501;183;450.00000;9.735.52751
1573;24/11/2016;19;44;6;25;49;38;1.545.29200;0;;;000;SIM;486.95999;24;1.9538;781;6861;14094;190;20;36;24;31;5;13;0;000;17;2.48247;840;6379;14041;190;600.00000;9.810.55330
1574;26/11/2016;8;42;14;43;10;4;1.592.35200;0;;;000;SIM;685.06837;16;3.01994;663;8329;13516;204;40;13;16;23;25;19;0;000;11;3.95338;667;8279;14068;196;800.00000;9.887.86391
1575;29/11/2016;2;6;50;21;45;49;1.682.41000;0;;;000;SIM;894.38108;15;3.40346;882;6615;14967;194;32;3;27;36;50;26;0;000;16;2.87167;678;8605;13801;211;1.000.00000;9.969.54695
1576;01/12/2016;7;8;6;9;20;5;1.714.65200;0;;;000;SIM;1.107.70510;94;79073.0;1235;4814;15700;189;20;39;41;24;30;43;0;000;10;4.68272;472;12598;10328;287;1.300.00000;10.052.79537
1577;03/12/2016;37;40;16;15;31;2;2.016.45600;0;;;000;SIM;1.358.57729;10;6.1188400000000005;603;11596;13335;262;48;42;44;14;40;22;0;000;14;3.9335400000000003;910;7684;16575;210;1.500.00000;10.150.69673
1578;06/12/2016;26;4;27;47;25;16;2.191.27000;0;;;000;SIM;1.631.19851;14;4.7495;992;7660;19501;194;28;7;5;3;9;36;0;000;26;2.3016799999999997;1680;4523;24499;155;1.800.00000;10.257.08551
1579;08/12/2016;17;42;47;3;15;33;1.868.95800;0;;;000;SIM;1.863.72011;37;1.53277;1214;5338;18541;174;40;26;25;28;38;23;0;000;16;3.19009;701;9245;13702;236;2.000.00000;10.347.82567
1580;10/12/2016;33;28;19;47;6;48;2.082.05600;1;CAMPINAS;SP;2.053.25692;NÃO;69.49683;20;3.15895;1016;7106;18468;195;12;32;36;28;14;23;0;000;16;3.55381;1183;6103;18841;191;200.00000;10.448.91200
1581;13/12/2016;14;33;50;17;30;32;1.606.71200;0;;;000;SIM;269.39176;10;4.87549;536;10395;11697;238;47;1;18;31;22;14;0;000;9;4.87549;593;9396;11823;235;450.00000;10.526.91980
1582;15/12/2016;24;19;39;36;34;47;1.592.47200;0;;;000;SIM;467.51507;7;6.90325;652;8470;13342;206;24;11;31;22;40;13;0;000;12;3.6242099999999997;629;8779;12330;223;600.00000;10.604.23624
1583;17/12/2016;2;27;10;49;14;43;1.618.18600;0;;;000;SIM;668.83751;11;4.46391;936;5995;15280;183;37;30;25;42;36;45;0;000;2;22.09637;495;11336;11524;243;800.00000;10.682.80114
1584;20/12/2016;33;5;38;2;26;12;1.693.52000;0;;;000;SIM;879.53243;21;2.4471;862;6813;15567;188;36;44;29;22;34;47;0;000;7;6.60716;823;7136;14643;200;1.100.00000;10.765.02359
1585;22/12/2016;19;45;12;20;8;13;1.682.64800;0;;;000;SIM;1.088.87475;26;1.9638099999999998;936;6234;16767;174;5;29;50;35;45;31;0;000;18;2.55295;773;7548;13660;213;1.300.00000;10.846.71817
1586;24/12/2016;14;10;30;7;44;25;1.613.74200;0;;;000;SIM;1.289.64430;13;3.7667800000000002;797;7021;14294;195;27;17;5;45;25;40;0;000;9;4.89682;765;7315;14539;192;1.500.00000;10.925.06728
1587;27/12/2016;16;42;19;10;47;13;1.825.38400;0;;;000;SIM;1.516.74475;24;2.30793;979;6466;17155;184;18;1;46;37;10;32;0;000;15;3.3234199999999996;673;9406;13092;241;1.700.00000;11.013.69187
1588;29/12/2016;10;49;12;45;40;17;1.716.73000;0;;;000;SIM;1.673.02467;11;4.73576;754;7895;14389;206;10;22;16;46;2;37;1;57.30263;7;6.697710000000001;680;8755;14112;210;1.800.00000;11.097.04118
1589;31/12/2016;13;32;3;18;16;49;1.469.55600;0;;;000;SIM;1.855.85569;17;2.62311;777;6558;13778;184;5;36;7;14;16;33;0;000;10;4.01336;799;6378;14708;173;2.000.00000;11.168.38990
1590;03/01/2017;49;18;42;29;12;31;2.177.39400;0;;;000;SIM;2.126.75057;18;3.67066;915;8252;17559;215;17;19;6;48;47;15;0;000;16;3.71655;1086;6953;20401;185;2.300.00000;11.274.10500
1591;05/01/2017;36;8;26;49;50;27;2.258.24800;0;;;000;SIM;2.407.70469;20;3.4262699999999997;1057;7409;18365;213;28;34;40;25;43;2;0;000;13;4.74407;915;8558;17297;226;2.600.00000;11.383.74567
1592;07/01/2017;41;36;19;45;47;22;2.395.56600;0;;;000;SIM;2.705.74287;13;5.59171;1119;7424;20926;198;49;4;42;11;25;14;0;000;20;3.27115;1263;6577;22781;182;2.900.00000;11.500.05329
1593;10/01/2017;27;40;25;14;16;12;2.437.01200;0;;;000;SIM;3.008.93745;26;2.84423;1141;7407;20604;205;50;22;43;7;23;8;0;000;23;2.8936900000000003;963;8776;19626;215;3.200.00000;11.618.37315
1594;12/01/2017;8;23;1;2;49;26;2.447.17800;0;;;000;SIM;3.313.39682;30;2.47528;1170;7253;21963;193;29;16;9;5;20;30;0;000;17;3.9313300000000004;1008;8419;19077;222;3.500.00000;11.737.18658
1595;14/01/2017;33;20;46;11;28;18;2.435.50000;0;;;000;SIM;3.616.40328;18;4.10578;967;8734;20037;210;6;7;36;26;45;2;0;000;17;3.91256;1044;8090;21244;198;3.800.00000;11.855.43304
1596;17/01/2017;26;5;25;42;11;3;2.771.11000;0;;;000;SIM;3.961.16381;30;2.80293;1629;5899;27976;171;13;21;18;39;49;50;0;000;15;5.04528;1142;8415;23418;205;4.200.00000;11.989.97378
1597;19/01/2017;18;27;17;2;29;32;2.703.11000;0;;;000;SIM;4.297.46429;20;4.10123;1063;8818;22127;211;43;5;38;19;46;35;0;000;32;2.30694;1464;6403;24391;192;4.600.00000;12.121.21302
1598;21/01/2017;44;16;32;1;40;38;2.653.36800;0;;;000;SIM;4.627.57626;22;3.6597800000000005;912;10089;16837;273;16;43;38;30;21;42;0;000;21;3.45065;845;10889;17621;261;4.800.00000;12.250.03723
1599;24/01/2017;41;28;7;6;46;25;3.209.74200;0;;;000;SIM;5.026.90807;24;4.05825;1332;8356;26533;209;21;38;41;23;46;16;0;000;21;4.1742;1334;8344;24490;227;5.400.00000;12.405.87406
1600;26/01/2017;31;20;29;15;25;11;3.838.45200;0;;;000;SIM;5.504.45922;29;4.01641;1402;9494;28595;232;42;39;36;33;6;7;0;000;36;2.9119;1839;7238;32866;202;6.000.00000;12.592.23551
1601;28/01/2017;9;10;12;1;11;29;4.079.27200;1;FEIRA DE SANTANA;BA;5.875.80958;NÃO;136.16180;68;1.82035;2266;6243;36567;193;8;10;26;18;15;30;0;000;21;5.305;1607;8803;32049;220;300.00000;12.790.28908
1602;31/01/2017;31;25;48;33;35;49;1.794.82400;0;;;000;SIM;359.46020;11;4.95119;679;9166;14102;220;21;2;25;41;28;34;0;000;9;5.4463099999999995;749;8310;13529;230;550.00000;12.877.42994
1603;02/02/2017;40;5;7;36;30;22;1.830.70600;0;;;000;SIM;587.22278;11;5.05017;668;9504;13957;227;36;43;15;6;28;21;0;000;18;2.77759;885;7173;14864;213;800.00000;12.966.31292
1604;04/02/2017;47;41;21;35;24;20;1.846.87000;0;;;000;SIM;816.99636;8;7.0053;606;10569;12246;261;33;28;34;23;43;6;0;000;7;7.20545;792;8086;15194;210;1.000.00000;13.055.98068
1605;07/02/2017;36;13;45;34;50;15;1.953.31400;0;;;000;SIM;1.060.01290;19;3.1196;941;7198;17247;196;49;50;11;22;5;8;0;000;36;1.48181;1344;5040;20763;163;1.300.00000;13.150.81643
1606;09/02/2017;18;25;45;31;14;47;2.124.22200;0;;;000;SIM;1.324.29251;15;4.29723;1083;6802;18721;196;26;27;40;21;22;16;0;000;8;7.251580000000001;614;11997;13694;268;1.600.00000;13.253.94997
1607;11/02/2017;19;26;15;30;6;3;1.987.64200;0;;;000;SIM;1.571.57988;26;2.31977;1117;6171;18429;187;13;14;9;30;16;6;0;000;10;5.42826;861;8005;16601;207;1.800.00000;13.350.45239
1608;14/02/2017;14;34;41;28;36;8;2.354.57600;0;;;000;SIM;1.864.51840;29;2.46374;1066;7659;19121;213;33;12;11;35;32;6;0;000;18;3.5724199999999997;947;8622;19610;208;2.100.00000;13.464.76990
1609;16/02/2017;46;29;39;9;49;24;2.262.87200;0;;;000;SIM;2.146.04780;16;4.2916099999999995;1042;7531;17820;220;31;8;24;48;29;41;0;000;23;2.68692;852;9210;16782;233;2.400.00000;13.574.63506
1610;18/02/2017;50;8;12;41;11;27;2.249.42600;0;;;000;SIM;2.350.82090;16;4.26611;977;7984;19568;199;26;32;2;8;30;3;1;75.08347;21;2.9253299999999998;1044;7472;19577;199;2.600.00000;13.683.84742
1611;21/02/2017;18;46;6;47;42;23;2.254.55600;0;;;000;SIM;2.631.31568;29;2.35908;1311;5963;21142;184;36;30;16;14;3;48;0;000;13;4.73631;1107;7062;18478;211;2.800.00000;13.793.30882
1612;23/02/2017;15;16;40;50;26;20;2.127.33000;0;;;000;SIM;2.895.98197;11;5.86843;680;10849;14386;256;32;38;36;29;25;45;0;000;25;2.3239;978;7543;17575;209;3.000.00000;13.896.59327
1613;25/02/2017;41;17;15;21;39;44;2.170.44400;0;;;000;SIM;3.166.01218;13;5.06623;844;8918;16480;228;32;22;27;30;44;35;0;000;17;3.48676;750;10035;15883;236;3.400.00000;14.001.97094
1614;02/03/2017;10;45;6;41;50;4;2.514.16000;0;;;000;SIM;3.478.80494;23;3.317;1464;5955;22533;193;42;35;7;50;26;34;0;000;19;3.61378;939;9285;19520;223;3.800.00000;14.124.03642
1615;04/03/2017;17;6;12;14;3;9;2.420.73000;3;CUIABÁ;MT;1.233.05747;NÃO;80.80142;73;1.43749;1748;4802;25763;162;18;2;26;42;17;11;0;000;21;3.14811;1158;7249;21432;195;300.00000;14.241.56576
1615;04/03/2017;17;6;12;14;3;9;2.420.73000;3;SANTA MARIA;RS;1.233.05747;NÃO;80.80142;73;1.43749;1748;4802;25763;162;18;2;26;42;17;11;0;000;21;3.14811;1158;7249;21432;195;300.00000;14.241.56576
1615;04/03/2017;17;6;12;14;3;9;2.420.73000;3;APIÚNA;SC;1.233.05747;NÃO;80.80142;73;1.43749;1748;4802;25763;162;18;2;26;42;17;11;0;000;21;3.14811;1158;7249;21432;195;300.00000;14.241.56576
1616;07/03/2017;10;29;6;26;28;1;1.700.44800;0;;;000;SIM;292.35828;10;5.15992;801;7362;14584;202;14;9;23;41;19;45;0;000;10;4.64393;807;7307;15454;190;500.00000;14.324.12457
1617;09/03/2017;2;9;14;4;34;41;1.692.38600;0;;;000;SIM;502.91213;6;8.5591;692;8481;14725;199;14;35;20;13;39;33;0;000;21;2.20091;808;7263;13981;209;700.00000;14.406.29195
1618;11/03/2017;44;25;16;5;21;48;1.845.77600;0;;;000;SIM;732.54960;10;5.60091;858;7460;15873;201;25;26;4;50;6;12;0;000;22;2.29129;1066;6004;19229;166;900.00000;14.495.90661
1619;14/03/2017;11;9;31;6;18;45;1.950.55000;0;;;000;SIM;910.11497;21;2.8185;936;7226;17579;192;4;24;36;7;31;39;1;65.10731;15;3.55131;911;7425;15999;211;1.100.00000;14.590.60817
1620;16/03/2017;44;35;19;11;25;2;1.904.51200;0;;;000;SIM;1.147.05993;11;5.253769999999999;856;7715;16934;195;7;28;50;31;21;29;0;000;5;10.402460000000001;642;10287;13608;242;1.300.00000;14.683.07453
1621;18/03/2017;8;26;39;41;18;35;1.952.75400;0;;;000;SIM;1.324.82593;11;5.38685;759;8922;14863;227;7;18;21;35;3;13;1;65.18087;38;1.40341;1369;4946;20852;162;1.500.00000;14.777.88308
1622;21/03/2017;7;30;9;4;12;40;2.153.89400;0;;;000;SIM;1.592.79711;25;2.61436;1030;7252;18657;200;36;13;34;30;37;42;0;000;10;5.88229;801;9325;16648;224;1.800.00000;14.882.45723
1623;23/03/2017;49;30;48;19;37;23;2.111.12000;0;;;000;SIM;1.855.44667;19;3.3716199999999996;789;9279;16117;227;6;41;32;30;21;42;0;000;3;19.21826;680;10766;13394;273;2.000.00000;14.984.95464
1624;25/03/2017;5;19;21;38;2;33;2.051.04600;1;BOTUCATU;SP;2.042.16054;NÃO;68.46175;21;2.96371;1040;6839;18542;191;22;38;27;3;23;14;0;000;11;5.0922;959;7417;18341;193;200.00000;15.084.53539
1625;28/03/2017;2;4;50;33;21;39;1.636.63600;0;;;000;SIM;272.07960;8;6.20786;684;8297;13753;206;14;2;50;22;37;41;0;000;14;3.1926099999999997;658;8625;12892;220;450.00000;15.163.99605
1626;30/03/2017;20;45;12;41;14;8;1.577.83200;0;;;000;SIM;468.38151;18;2.65992;782;6997;13019;210;25;8;49;30;39;4;0;000;12;3.5908900000000004;667;8203;12519;218;600.00000;15.240.60169
1627;01/04/2017;3;39;25;50;38;32;1.658.54200;0;;;000;SIM;619.36436;13;3.87135;718;8010;13003;221;14;11;26;15;49;7;1;55.36038;10;4.52949;754;7628;15218;188;800.00000;15.321.12593
1628;04/04/2017;9;17;36;43;2;5;1.835.11000;0;;;000;SIM;847.67485;21;2.6516900000000003;1081;5887;18387;173;11;43;21;34;20;39;0;000;8;6.26462;563;11303;12294;258;1.000.00000;15.410.22274
1629;06/04/2017;25;49;34;46;5;48;1.891.93400;0;;;000;SIM;16.585.13337;26;2.20807;844;7773;16305;201;35;6;17;7;28;39;0;000;9;5.74098;759;8644;15253;215;20.000.00000;16.585.13337
1630;15/04/2017;5;43;33;23;8;26;51.651.80200;3;RECIFE;PE;7.931.64469;NÃO;000;460;3.40728;24337;7360;453730;197;25;45;6;23;41;38;2;862.04139;619;2.27886;26012;6886;457542;195;150.00000;000
1630;15/04/2017;5;43;33;23;8;26;51.651.80200;3;RIO DE JANEIRO;RJ;7.931.64469;NÃO;000;460;3.40728;24337;7360;453730;197;25;45;6;23;41;38;2;862.04139;619;2.27886;26012;6886;457542;195;150.00000;000
1630;15/04/2017;5;43;33;23;8;26;51.651.80200;3;INDAIATUBA;SP;7.931.64469;NÃO;000;460;3.40728;24337;7360;453730;197;25;45;6;23;41;38;2;862.04139;619;2.27886;26012;6886;457542;195;150.00000;000
1631;18/04/2017;3;24;16;37;45;40;1.517.34000;0;;;000;SIM;188.77596;20;2.30214;716;7349;12041;218;43;5;36;19;21;12;0;000;36;1.64438;880;5979;14950;175;350.00000;73.66870
1632;20/04/2017;49;22;16;41;39;21;1.520.14800;0;;;000;SIM;377.90125;5;9.22563;545;9673;10131;260;23;31;11;43;16;38;0;000;5;8.30306;557;9464;11337;232;550.00000;147.47373
1633;22/04/2017;13;18;15;9;30;38;1.109.96400;0;;;000;SIM;515.99456;5;6.736260000000001;479;8036;9504;202;31;14;2;24;35;50;0;000;8;3.78915;441;8728;8154;236;650.00000;201.36383
1634;25/04/2017;40;28;35;23;14;49;1.543.61200;0;;;000;SIM;708.03907;17;2.7553;701;7636;11864;225;39;47;16;26;20;17;0;000;6;7.02602;504;10621;10926;244;850.00000;276.30806
1635;27/04/2017;14;45;12;41;5;43;1.525.28200;0;;;000;SIM;897.80310;12;3.85699;810;6530;14660;180;36;39;4;11;3;40;0;000;7;5.9507900000000005;513;10311;11653;226;1.100.00000;350.36236
1636;29/04/2017;27;11;12;46;20;36;1.691.02000;0;;;000;SIM;1.108.18699;8;6.41415;509;11521;12114;242;8;14;30;23;17;36;0;000;19;2.4306200000000002;803;7303;14358;204;1.300.00000;432.46343
1637;02/05/2017;19;1;46;42;16;32;1.483.67800;0;;;000;SIM;1.292.77497;4;11.25537;546;9423;10966;234;49;16;13;28;50;3;0;000;15;2.70129;804;6399;14097;182;1.500.00000;504.49780
1638;04/05/2017;27;44;3;28;19;11;2.015.70000;1;JEQUIÉ;BA;1.476.27116;NÃO;67.28194;19;3.21923;1036;6747;18484;189;9;6;48;43;11;8;0;000;26;2.11727;930;7516;17745;196;200.00000;602.36246
1639;06/05/2017;9;26;16;8;37;50;1.646.77200;0;;;000;SIM;272.16084;7;7.13864;541;10556;12189;234;38;37;13;28;33;32;0;000;12;3.74778;654;8732;12748;223;400.00000;682.31523
1640;09/05/2017;12;24;25;10;48;15;1.584.34200;0;;;000;SIM;469.27267;11;4.37055;839;6548;14740;186;9;3;32;23;34;50;0;000;14;3.0906;756;7267;13190;208;600.00000;759.23694
1641;11/05/2017;42;34;3;32;36;30;1.526.85000;0;;;000;SIM;659.23177;13;3.56396;575;9208;11402;232;28;1;15;43;30;5;0;000;9;4.63315;566;9355;12109;218;800.00000;833.36736
1642;13/05/2017;40;19;18;12;23;29;1.634.94400;0;;;000;SIM;862.63912;4;12.40289;548;10346;12421;228;40;6;19;27;30;35;0;000;13;3.43465;591;9593;11664;243;1.000.00000;912.74587
1643;16/05/2017;21;22;50;43;47;1;1.696.50800;0;;;000;SIM;1.073.70579;7;7.354239999999999;561;10487;12520;234;19;4;9;21;26;3;0;000;17;2.7254;1023;5751;16964;173;1.300.00000;995.11340
1644;18/05/2017;31;4;49;47;39;6;1.764.31200;0;;;000;SIM;1.293.20812;11;4.86701;719;8509;13159;232;20;45;50;37;44;46;0;000;9;5.35372;521;11743;11684;261;1.500.00000;1.080.77287
1645;20/05/2017;27;28;26;50;2;32;1.716.38200;0;;;000;SIM;1.506.74737;5;10.41655;799;7449;13967;213;22;43;12;11;3;10;0;000;10;4.68745;825;7214;16057;185;1.700.00000;1.164.10530
1646;23/05/2017;48;21;7;41;18;39;1.805.56800;0;;;000;SIM;1.731.38247;11;4.98083;654;9574;13465;232;32;44;41;7;50;10;0;000;8;6.1637699999999995;763;8206;14601;214;2.000.00000;1.251.76781
1647;25/05/2017;49;42;38;23;9;39;1.755.27200;0;;;000;SIM;1.949.76012;12;4.4385699999999995;759;8020;14718;206;10;20;29;14;7;49;0;000;10;4.79365;745;8170;14588;208;2.100.00000;1.336.98837
1648;27/05/2017;38;14;39;4;3;21;1.769.37800;0;;;000;SIM;2.169.89273;7;7.67013;632;9709;13488;227;1;14;5;50;25;49;0;000;30;1.61073;1242;4940;18656;164;2.350.00000;1.422.89381
1649;30/05/2017;34;49;18;28;13;16;1.874.09400;0;;;000;SIM;2.403.05331;7;8.12406;1044;6225;16796;193;35;40;3;31;12;10;0;000;5;10.23632;640;10155;13890;233;2.600.00000;1.513.88335
1650;01/06/2017;48;25;8;21;10;19;2.197.74600;0;;;000;SIM;2.676.48023;17;3.92291;1049;7265;19733;193;5;1;30;50;13;40;0;000;19;3.15898;1237;6161;20203;188;3.000.00000;1.620.58655
1651;03/06/2017;35;46;32;50;49;42;2.369.49000;1;CASCAVEL;PR;2.892.18317;NÃO;79.09108;20;3.59505;987;8325;18558;221;49;10;42;37;25;28;0;000;12;5.39257;1029;7985;19720;208;250.00000;1.735.62816
1652;06/06/2017;47;31;32;26;49;5;1.615.22000;0;;;000;SIM;280.04452;8;6.1266300000000005;582;9624;12501;224;32;14;29;37;26;38;0;000;13;3.39321;627;8933;11909;235;500.00000;1.814.04905
1653;08/06/2017;13;16;20;41;22;35;1.591.00600;0;;;000;SIM;477.98543;9;5.36425;559;9870;11827;233;38;50;41;14;21;32;0;000;13;3.34234;735;7506;12681;217;650.00000;1.891.29432
1654;10/06/2017;31;10;11;19;14;16;1.635.64800;0;;;000;SIM;681.48036;16;3.10206;768;7385;13721;206;2;37;9;39;5;21;0;000;18;2.48164;746;7603;13919;203;900.00000;1.970.70701
1655;13/06/2017;45;49;4;23;43;47;1.684.11200;0;;;000;SIM;891.00483;25;2.04414;1149;5083;17473;167;14;30;33;10;37;2;0;000;17;2.70548;683;8551;13310;219;1.100.00000;2.052.47267
1656;17/06/2017;42;7;20;24;47;29;2.109.57600;0;;;000;SIM;1.083.04688;46;1.39161;1229;5952;17794;205;50;40;18;25;5;4;1;70.41542;21;2.74346;994;7360;19155;190;1.300.00000;2.154.89515
1657;20/06/2017;32;43;26;12;46;24;2.284.33000;0;;;000;SIM;1.367.24593;19;3.64826;1044;7588;19086;207;4;39;12;37;31;6;0;000;24;2.59938;996;7953;17791;222;1.600.00000;2.265.80212
1658;22/06/2017;23;21;16;46;17;9;2.251.24800;0;;;000;SIM;1.647.32916;11;6.2102699999999995;1059;7372;19375;201;34;1;12;15;35;9;0;000;8;7.6852100000000005;950;8218;18321;213;1.900.00000;2.375.10292
1659;24/06/2017;49;43;14;45;48;42;1.656.22200;0;;;000;SIM;1.853.38375;28;1.7949;909;6318;15208;188;3;32;9;45;21;30;0;000;19;2.38061;851;6749;13953;205;2.000.00000;2.455.51449
1660;27/06/2017;10;33;35;26;20;30;2.433.78800;0;;;000;SIM;2.156.17723;13;5.68093;893;9451;17532;240;35;37;6;18;42;11;0;000;46;1.4449299999999998;1185;7122;20190;209;2.400.00000;2.573.67782
1661;29/06/2017;1;49;3;25;46;31;2.401.93600;0;;;000;SIM;2.455.00792;21;3.47074;1035;8048;19677;211;19;21;48;35;29;38;0;000;17;3.85865;838;9940;17446;238;2.700.00000;2.690.29472
1662;01/07/2017;19;31;25;4;49;2;2.579.50000;0;;;000;SIM;2.775.92979;29;2.69909;1411;6339;24430;183;48;41;44;3;42;43;0;000;58;1.73512;1511;5920;20131;222;3.000.00000;2.815.53255
1663;04/07/2017;14;18;13;2;7;30;2.838.35600;0;;;000;SIM;3.129.05656;20;4.306430000000001;1318;7468;26401;186;7;29;25;22;37;13;0;000;39;1.98758;1821;5405;28469;172;3.300.00000;2.953.33815
1664;06/07/2017;40;46;22;18;49;13;2.718.80000;0;;;000;SIM;3.467.30907;9;9.166739999999999;1031;9145;20494;230;34;44;21;48;33;36;0;000;9;8.250060000000001;1020;9243;21199;222;3.800.00000;3.085.33917
1665;08/07/2017;18;25;4;32;24;1;2.812.14400;0;;;000;SIM;3.817.17474;30;2.84444;1259;7746;23447;207;14;29;48;40;24;18;0;000;6;12.79997;898;10860;20006;243;4.000.00000;3.221.87215
1666;11/07/2017;22;36;10;40;47;48;3.015.71200;0;;;000;SIM;4.192.36680;8;11.43878;947;11043;21465;243;50;31;43;40;9;33;0;000;12;6.86327;887;11790;20259;258;4.500.00000;3.368.28860
1667;13/07/2017;13;24;36;35;22;3;2.960.30600;0;;;000;SIM;4.560.66567;15;5.9886;1283;8001;26977;190;36;17;39;44;2;48;0;000;25;3.2338400000000003;1479;6941;25255;203;5.000.00000;3.512.01501
1668;15/07/2017;8;14;40;45;50;10;2.826.45600;0;;;000;SIM;4.912.31193;18;4.76486;1309;7488;24238;202;12;44;38;20;39;28;0;000;24;3.21628;1031;9507;20028;244;5.200.00000;3.649.24286
1669;18/07/2017;50;45;25;22;2;33;3.019.56600;1;FEIRA DE SANTANA;BA;5.187.19355;NÃO;100.78993;43;2.1308700000000003;1563;6699;27983;187;45;17;23;13;11;31;0;000;20;4.12323;1556;6729;28028;186;250.00000;3.795.84642
1670;20/07/2017;32;20;16;35;23;38;1.644.96400;0;;;000;SIM;305.44389;15;3.3277099999999997;791;7211;12649;225;36;13;21;9;6;34;0;000;15;2.99494;796;7166;15428;184;500.00000;3.875.71140
1671;22/07/2017;33;23;7;31;25;36;1.596.20000;0;;;000;SIM;504.03101;12;4.03632;599;9241;13541;204;33;26;16;47;38;20;0;000;11;3.96294;613;9030;11629;238;650.00000;3.953.20884
1672;25/07/2017;25;23;24;3;14;17;1.697.03000;0;;;000;SIM;715.16262;12;4.29129;891;6605;16905;174;5;35;13;29;3;43;0;000;22;2.10663;988;5956;17350;169;1.000.00000;4.035.60169
1673;27/07/2017;38;50;30;3;26;9;1.735.59200;0;;;000;SIM;931.09183;13;4.05121;772;7796;14355;209;7;18;22;47;24;30;0;000;22;2.1545099999999997;798;7542;14919;201;1.100.00000;4.119.86678
1674;29/07/2017;25;18;13;31;49;7;1.709.23400;1;JACIARA;MT;1.086.68936;NÃO;57.05243;50;1.4818799999999999;1323;4480;19190;154;16;9;30;24;3;36;0;000;27;1.7288599999999998;992;5975;16532;179;250.00000;4.202.85215
1675;01/08/2017;19;8;32;39;18;6;1.602.31800;0;;;000;SIM;256.40069;3;16.20717;562;9887;12618;220;3;42;28;41;47;16;0;000;14;3.12567;678;8195;12800;217;500.00000;4.280.64663
1676;03/08/2017;5;46;43;44;41;39;1.607.88200;0;;;000;SIM;456.44119;11;4.43549;774;7204;12500;223;7;39;45;42;22;9;0;000;19;2.3111200000000003;794;7022;14616;190;650.00000;4.358.71123
1677;05/08/2017;25;28;32;7;33;46;1.721.16800;0;;;000;SIM;670.57588;31;1.68477;1039;5744;15777;189;22;28;18;2;45;24;0;000;15;3.13368;909;6566;16117;185;900.00000;4.442.27601
1678;08/08/2017;41;1;26;45;11;39;1.776.92400;0;;;000;SIM;891.64731;10;5.39199;610;10102;12783;241;29;31;25;11;46;10;0;000;12;4.04399;693;8892;13234;232;1.000.00000;4.528.54780
1679;10/08/2017;8;43;32;35;49;5;1.698.29600;0;;;000;SIM;1.102.93644;15;3.4356;853;6904;15364;191;33;13;48;45;44;30;0;000;6;7.73009;754;7811;15419;190;1.300.00000;4.611.00213
1680;12/08/2017;23;45;2;21;44;20;2.128.46600;0;;;000;SIM;1.367.74407;14;4.61338;691;10682;15553;237;35;6;1;10;2;49;0;000;14;4.15204;1004;7351;18732;197;1.600.00000;4.714.34172
1681;15/08/2017;9;42;45;39;17;44;1.907.16600;0;;;000;SIM;1.605.01922;18;3.2151099999999997;1115;5931;18344;180;12;30;8;27;35;9;0;000;12;4.3404;799;8277;16012;206;1.800.00000;4.806.93694
