Concurso;Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Time_Coração;Valor_Arrecadado;Ganhadores_7_Números;Cidade;UF;Ganhadores_6_Números;Ganhadores_5_Números;Ganhadores_4_Números;Ganhadores_3_Números;Ganhadores_Time_Coração;Valor_Rateio_7_Números;Valor_Rateio_6_Números;Valor_Rateio_5_Números;Valor_Rateio_4_Números;Valor_Rateio_3_Números;Valor_Time_Coração;Valor_Acumulado;Estimativa_Premio
1286;26/01/2019;33;48;2;44;72;27;78;SÃO RAIMUNDO/AM;1.047.97600;0;;;2;103;1994;18746;3123;000;29.189859999999996;80970.0;600;200;500;145.94929;300.00000
1287;29/01/2019;51;8;42;39;44;18;62;VILLA NOVA/MG;872.65000;0;;;1;52;1264;13389;2030;000;49.96698;1.37271;600;200;500;270.86674;350.00000
1288;31/01/2019;10;56;32;53;9;52;33;VASCO DA GAMA/RJ;917.69600;0;;;1;77;1723;17086;13219;000;43.61493;80918.0;600;200;500;379.90405;500.00000
1289;02/02/2019;9;34;8;51;76;57;53;PONTE PRETA/SP;994.02000;0;;;7;90;1741;17125;3656;000;7.885460000000001;87616.0;600;200;500;694.08036;850.00000
1290;05/02/2019;23;75;48;35;74;61;79;AVAÍ/SC;966.58600;0;;;4;71;1564;15546;6233;000;13.0546;1.05067;600;200;500;824.62635;1.000.00000
1291;07/02/2019;26;9;35;66;77;58;42;BRASILIENSE/DF;1.092.39800;0;;;1;110;1929;18916;3845;000;60.742090000000005;78885.0;600;200;500;976.48158;1.100.00000
1292;09/02/2019;70;6;18;20;79;32;40;VASCO DA GAMA/RJ;1.146.60600;0;;;3;96;1692;17474;15916;000;18.79541;83908.0;600;200;500;1.117.44715;1.250.00000
1293;12/02/2019;28;75;27;72;70;17;30;YPIRANGA/AP;1.133.20800;0;;;1;76;1701;17507;3551;000;64.1621;1.20605;600;200;500;1.277.85238;1.400.00000
1294;14/02/2019;56;11;60;14;1;33;66;BAHIA/BA;1.162.48400;0;;;4;108;2233;21051;12533;000;14.58022;77144.0;600;200;500;1.569.56943;1.700.00000
1295;16/02/2019;60;4;80;78;58;74;28;BARUERI/SP;1.203.18800;0;;;1;102;2173;20929;4064;000;66.95506999999999;93774.0;600;200;500;1.736.95710;1.900.00000
1296;19/02/2019;22;50;36;72;26;68;4;CEARÁ/CE;1.117.17800;0;;;3;103;1895;17982;7928;000;19.9233;82898.0;600;200;500;1.886.38186;2.000.00000
1297;21/02/2019;16;80;10;62;65;29;79;CRB/AL;1.153.49000;0;;;3;112;2229;20787;4681;000;21.10512;80759.0;600;200;500;2.044.67020;2.150.00000
1298;23/02/2019;51;2;52;31;53;36;35;IPATINGA/MG;1.274.93200;0;;;4;133;1990;19789;5482;000;17.76393;76321.0;600;200;500;2.222.30945;2.350.00000
1299;26/02/2019;68;2;45;15;80;20;63;SANTOS/SP;1.199.38600;0;;;3;126;2169;20670;19605;000;18.6358;63387.0;600;200;500;2.520.57967;2.750.00000
1300;28/02/2019;3;47;16;12;33;6;14;PAYSANDU/PA;1.233.73000;0;;;6;194;3330;26437;4990;000;10.95995;48423.0;600;200;500;2.684.97880;2.800.00000
1301;02/03/2019;80;46;15;43;73;49;68;SAMPAIO CORRÊA/MA;1.379.10600;0;;;9;117;2440;22594;5474;000;8.51186;93536.0;600;200;500;2.876.49557;3.000.00000
1302;07/03/2019;23;33;3;49;39;67;36;CRUZEIRO/MG;1.448.52600;0;;;3;147;2709;26195;17780;000;23.74298;69221.0;600;200;500;3.054.56786;3.200.00000
1303;09/03/2019;45;42;28;12;75;47;55;SPORT/PE;1.534.88800;0;;;3;156;3013;28053;8512;000;27.50088;75551.0;600;200;500;3.260.82442;3.450.00000
1304;12/03/2019;60;5;27;20;54;11;19;RIO BRANCO/ES;1.540.59600;0;;;10;286;4153;33930;5718;000;8.22229;41070.0;600;200;500;3.655.54198;3.800.00000
1305;14/03/2019;16;52;35;26;60;10;62;XV PIRACICABA/SP;1.638.76800;0;;;5;126;2644;27277;4679;000;18.48057;1.04765;600;200;500;3.886.54908;4.000.00000
1306;16/03/2019;2;20;1;40;46;49;70;AMÉRICA/RJ;1.643.96600;0;;;1;133;2687;25883;7647;000;91.01419;97759.0;600;200;500;4.114.08455;4.300.00000
1307;19/03/2019;70;32;26;29;40;17;11;UNIÃO BARBARENSE/SP;1.579.12800;0;;;4;117;2460;24763;3928;000;22.48655;1.0982399999999999;600;200;500;4.338.95006;4.500.00000
1308;21/03/2019;24;52;46;36;43;77;12;BARUERI/SP;1.623.78200;0;;;4;176;3116;28998;5832;000;22.43807;72850.0;600;200;500;4.563.33076;4.700.00000
1309;23/03/2019;28;21;34;78;72;58;32;IPATINGA/MG;1.811.36600;0;;;3;124;2878;29104;8125;000;33.46595;1.15665;600;200;500;5.046.08204;5.200.00000
1310;26/03/2019;25;15;12;64;34;51;23;P. DESPORTOS/SP;1.707.19600;0;;;6;149;3017;30766;7379;000;15.60489;89769.0;600;200;500;5.280.15544;5.500.00000
1311;28/03/2019;49;76;73;15;14;31;35;MARÍLIA/SP;1.738.05200;0;;;4;134;2737;28477;7202;000;24.15413;1.0300200000000002;600;200;500;5.521.69672;5.700.00000
1312;30/03/2019;19;41;8;12;73;56;17;TREZE/PB;1.985.58400;0;;;6;201;4161;39542;11971;000;17.48749;74573.0;600;200;500;5.784.00899;6.000.00000
1313;02/04/2019;58;24;16;41;21;54;48;VILLA NOVA/MG;2.035.02400;0;;;3;186;3267;32584;5317;000;38.488620000000004;88683.0;600;200;500;6.072.67360;6.300.00000
1314;04/04/2019;69;44;66;56;41;58;2;MARÍLIA/SP;2.041.87800;0;;;5;146;3238;33596;8297;000;22.71245;1.11117;600;200;500;6.618.67869;6.850.00000
1315;06/04/2019;13;39;75;1;73;22;24;ATLÉTICO/MG;2.148.17200;0;;;5;181;3738;37485;24649;000;21.49045;84808.0;600;200;500;6.887.30933;7.100.00000
1316;09/04/2019;7;12;41;30;10;67;70;TUNA LUSO/PA;2.091.65400;0;;;4;208;3962;37862;7670;000;28.851020000000002;79261.0;600;200;500;7.175.81952;7.400.00000
1317;11/04/2019;70;64;39;22;29;42;30;TREZE/PB;2.164.48400;0;;;1;134;2895;30530;11991;000;120.01886999999999;1.2795100000000001;600;200;500;7.475.86670;7.700.00000
1318;13/04/2019;13;39;9;77;70;57;66;SÃO RAIMUNDO/AM;2.141.36200;0;;;2;226;3941;38061;7434;000;59.3662;75052.0;600;200;500;7.772.69768;8.000.00000
1319;16/04/2019;5;58;30;79;41;57;9;VILLA NOVA/MG;2.316.71400;0;;;3;172;3907;40059;6290;000;43.43166;1.08218;600;200;500;8.394.38647;8.600.00000
1320;18/04/2019;63;69;66;46;19;39;51;LONDRINA/PR;2.366.86800;0;;;6;222;4139;40345;12931;000;21.43354;82754.0;600;200;500;8.715.88956;9.000.00000
1321;20/04/2019;7;10;35;65;21;63;62;INTER LIMEIRA/SP;1.706.32800;0;;;0;166;3007;28543;6846;000;0.0;81391.0;600;200;500;9.046.91047;9.200.00000
1322;23/04/2019;73;5;12;21;58;51;54;JI-PARANÁ / RO;2.410.11200;0;;;5;261;4806;44836;10743;000;26.22;71756.0;600;200;500;9.374.66045;9.600.00000
1323;25/04/2019;64;54;9;62;24;12;21;RIVER/PI;2.544.00400;0;;;8;273;5163;46224;11671;000;17.298070000000003;72414.0;600;200;500;9.720.62175;10.000.00000
1324;27/04/2019;69;36;76;49;21;42;17;ABC/RN;2.507.50600;0;;;6;224;4411;42484;17186;000;22.30874;85365.0;600;200;500;10.368.51064;10.600.00000
1325;30/04/2019;62;4;5;22;40;63;6;BANGU/RJ;2.646.38200;1;SÃO PAULO;SP;6;230;4500;45485;12352;10.731.67264;24.2108;90226.0;600;200;500;000;100.00000
1326;02/05/2019;31;16;74;40;22;2;20;AVAÍ/SC;784.64400;0;;;2;64;1347;12981;4853;000;21.18391;94571.0;600;200;500;105.91954;200.00000
1327;04/05/2019;45;33;61;57;63;20;62;MOTO CLUBE/MA;957.35200;0;;;1;76;1502;15020;4006;000;53.38199;1.00342;600;200;500;239.37451;350.00000
1328;08/05/2019;59;67;52;29;11;3;49;VITÓRIA/BA;1.114.44600;0;;;2;117;2042;19425;8240;000;29.424020000000002;71853.0;600;200;500;386.49462;500.00000
1329;09/05/2019;32;50;42;64;69;52;59;ITUANO/SP;726.26000;0;;;1;44;850;9970;3134;000;41.07175;1.33349;600;200;500;659.64120;850.00000
1330;11/05/2019;50;2;53;39;45;77;66;GOIÁS/GO;978.12000;0;;;2;86;1588;15671;8189;000;25.768420000000003;85609.0;600;200;500;788.48327;1.000.00000
1331;14/05/2019;24;43;10;55;20;76;29;SPORT/PE;1.035.38600;0;;;0;96;1826;18263;5936;000;0.0;83149.0;600;200;500;984.04989;1.100.00000
1332;16/05/2019;7;71;20;64;80;65;19;AMÉRICA/RJ;1.172.43800;0;;;2;106;2221;21920;5568;000;31.80208;85719.0;600;200;500;1.143.06031;1.300.00000
1333;18/05/2019;10;80;71;64;36;76;75;AMÉRICA/MG;1.245.01000;0;;;5;198;2984;22397;6104;000;13.425629999999998;48432.0;600;200;500;1.310.88062;1.500.00000
1334;21/05/2019;21;20;6;1;50;54;49;CEARÁ/CE;1.176.14200;0;;;0;112;2093;20500;8112;000;0.0;79804.0;600;200;500;1.680.22138;1.800.00000
1335;23/05/2019;2;70;49;64;36;80;28;FLUMINENSE/RJ;1.224.44400;0;;;3;76;2043;20571;13154;000;20.72346;1.16861;600;200;500;1.835.64736;2.000.00000
1336;25/05/2019;2;9;16;20;45;47;42;SÃO RAIMUNDO/AM;1.291.00600;0;;;6;124;2665;24291;3910;000;11.89395;82216.0;600;200;500;2.014.05663;2.150.00000
1337;28/05/2019;80;59;49;18;12;56;35;UNIÃO BARBARENSE/SP;1.174.30200;0;;;1;107;2238;21992;2672;000;65.71696999999999;87739.0;600;200;500;2.178.34905;2.300.00000
1338;30/05/2019;55;35;21;54;47;58;59;VITÓRIA/BA;1.189.70200;0;;;4;95;2018;19894;8529;000;15.845270000000001;95309.0;600;200;500;2.336.80172;2.500.00000
1339;01/06/2019;67;8;15;36;41;66;51;VITÓRIA/BA;1.317.03000;0;;;6;89;1982;20908;9196;000;11.81007;1.1374;600;200;500;2.680.69905;2.800.00000
1340;04/06/2019;59;65;44;43;73;21;51;PALMEIRAS/SP;1.480.30000;0;;;6;100;2246;22778;25089;000;11.58409;99292.0;600;200;500;2.854.46040;3.100.00000
1341;06/06/2019;28;42;44;50;13;77;16;MOTO CLUBE/MA;1.648.52200;0;;;5;198;3372;31194;6993;000;17.940579999999997;64720.0;600;200;500;3.078.71770;3.300.00000
1342;08/06/2019;54;65;58;6;20;56;13;AMÉRICA/RN;1.556.40400;0;;;7;162;3104;29708;7946;000;11.963519999999999;73848.0;600;200;500;3.288.07924;3.500.00000
1343;11/06/2019;7;53;54;64;75;34;73;PAULISTA/SP;1.457.38800;0;;;5;122;2341;24076;3726;000;16.50797;96650.0;600;200;500;3.494.42891;3.700.00000
1344;13/06/2019;66;61;65;22;76;6;33;ITUANO/SP;1.417.25000;0;;;3;104;2199;22770;6140;000;26.25005;1.0817299999999999;600;200;500;3.893.42532;4.100.00000
1345;15/06/2019;65;35;23;39;12;80;73;VITÓRIA/BA;1.579.15400;0;;;2;152;2987;28378;11217;000;41.69535;78374.0;600;200;500;4.101.90207;4.300.00000
1346;18/06/2019;2;34;33;38;5;40;44;INTERNACIONAL/RS;1.654.80200;0;;;6;141;2961;28776;20593;000;13.60161;82684.0;600;200;500;4.305.92614;4.500.00000
1347;22/06/2019;44;52;70;51;22;38;41;CSA/AL;2.038.45200;0;;;3;150;2957;30501;7621;000;38.305820000000004;1.09445;600;200;500;4.593.21976;4.800.00000
1348;25/06/2019;68;1;47;59;69;25;72;JI-PARANÁ / RO;1.789.02200;0;;;0;150;2797;28753;7217;000;0.0;95010.0;600;200;500;4.942.38255;5.200.00000
1349;27/06/2019;37;21;20;74;15;14;41;TREZE/PB;1.911.46400;0;;;1;162;3134;30868;11897;000;103.49478;91265.0;600;200;500;5.442.70622;5.700.00000
1350;29/06/2019;69;26;25;68;50;42;70;GOIÁS/GO;1.920.76000;0;;;6;182;2892;29705;15072;000;17.06665;80376.0;600;200;500;5.698.70588;5.900.00000
1351;02/07/2019;19;14;76;28;64;44;30;DESPORTIVA/ES;1.999.04800;0;;;1;169;3369;34372;5903;000;112.15247;94803.0;600;200;500;5.979.08706;6.200.00000
1352;04/07/2019;28;6;67;9;60;15;31;CRICIÚMA/SC;2.098.02400;0;;;8;204;3669;35692;7948;000;14.55918;81564.0;600;200;500;6.270.27062;6.500.00000
1353;06/07/2019;35;20;64;38;34;65;1;TUNA LUSO/PA;2.511.82800;0;;;6;179;3897;39306;9064;000;23.52296;1.12639;600;200;500;6.623.11503;6.900.00000
1354;09/07/2019;36;1;8;79;30;31;29;SÃO PAULO/SP;2.069.61600;0;;;4;151;3472;33478;28170;000;25.31849;95812.0;600;200;500;7.163.01867;7.400.00000
1355;11/07/2019;4;40;68;61;71;10;21;GOIÁS/GO;2.249.83400;0;;;5;210;4194;37112;17934;000;23.68424;80558.0;600;200;500;7.459.07165;7.700.00000
1356;13/07/2019;70;8;43;50;49;31;40;RIVER/PI;2.532.17800;0;;;1;171;3602;37823;11455;000;141.43764;1.1816;600;200;500;7.812.66575;8.000.00000
1357;16/07/2019;16;11;29;32;67;35;65;GUARANI/SP;2.539.89800;0;;;7;265;4507;43009;13497;000;19.75616;74551.0;600;200;500;8.158.39858;8.400.00000
1358;18/07/2019;61;67;68;38;15;20;66;SÃO CAETANO/SP;2.528.87800;0;;;6;200;4025;38517;10332;000;23.576929999999997;1.01043;600;200;500;8.512.05254;8.800.00000
1359;20/07/2019;71;53;69;72;1;43;41;SÃO RAIMUNDO/AM;2.563.64600;0;;;4;211;3968;40656;8739;000;36.06617;97674.0;600;200;500;9.214.65346;9.500.00000
1360;23/07/2019;54;66;75;74;18;4;63;SANTA CRUZ/PE;2.763.43200;0;;;6;228;4837;46412;18059;000;24.71088;92898.0;600;200;500;9.585.31666;10.000.00000
1361;25/07/2019;37;35;79;62;43;65;33;BAHIA/BA;2.809.54400;0;;;6;265;4871;47623;29780;000;23.77709;76907.0;600;200;500;9.941.97305;10.300.00000
1362;27/07/2019;54;49;14;80;38;11;47;CRICIÚMA/SC;3.317.81400;0;;;7;261;5867;57851;13758;000;26.130010000000002;1.00114;600;200;500;10.399.24820;10.700.00000
1363;30/07/2019;56;9;28;32;59;6;35;SANTA CRUZ/PE;3.280.27800;0;;;14;409;6633;59153;20657;000;12.475389999999999;61004.0;600;200;500;10.835.88681;11.200.00000
1364;01/08/2019;1;26;55;32;38;61;27;CORINTHIANS/SP;3.494.75400;0;;;6;266;5349;55201;67225;000;26.342540000000003;84884.0;600;200;500;11.634.29918;12.000.00000
1365;03/08/2019;6;74;55;45;50;13;36;XV PIRACICABA/SP;3.561.87800;0;;;12;358;6648;63790;11069;000;16.515929999999997;79086.0;600;200;500;12.129.77699;12.500.00000
1366;06/08/2019;38;64;35;60;73;77;17;CORITIBA/PR;3.305.47000;1;CUIABÁ;MT;2;314;5895;55461;18776;12.577.89746;89.6241;81550.0;600;200;500;000;100.00000
1367;08/08/2019;53;38;65;80;73;50;7;ATLÉTICO/GO;1.003.07400;0;;;3;74;1722;16781;7272;000;17.787470000000003;1.03016;600;200;500;133.40602;300.00000
1368;10/08/2019;71;39;64;78;21;55;50;ATHLÉTICO/PR;989.31000;0;;;0;66;1456;14332;6722;000;0.0;1.16385;600;200;500;321.60159;450.00000
1369;13/08/2019;3;71;50;8;70;7;63;DESPORTIVA/ES;985.79800;0;;;1;67;1714;17724;2398;000;55.404309999999995;1.1813200000000001;600;200;500;730.10049;900.00000
1370;15/08/2019;70;40;39;21;30;76;41;VITÓRIA/BA;989.53800;0;;;0;81;1273;13366;8118;000;0.0;93883.0;600;200;500;916.41196;1.000.00000
1371;17/08/2019;78;23;70;40;7;51;45;CSA/AL;1.097.17000;0;;;3;79;1678;17432;3766;000;20.57702;1.11629;600;200;500;1.070.73963;1.200.00000
1372;20/08/2019;4;8;50;69;7;77;61;IPATINGA/MG;1.068.49400;0;;;3;91;1973;19733;4384;000;19.51988;91930.0;600;200;500;1.217.13876;1.300.00000
1373;22/08/2019;5;23;64;53;21;62;59;FORTALEZA/CE;1.057.69800;0;;;2;98;1873;17641;11196;000;26.88287;78375.0;600;200;500;1.351.55314;1.500.00000
1374;24/08/2019;43;62;65;61;6;51;12;VILA NOVA/GO;1.083.30000;0;;;3;69;1689;16977;4542;000;20.1376;1.25078;600;200;500;1.646.43573;1.700.00000
1375;27/08/2019;60;55;59;8;15;54;44;ITUANO/SP;1.002.86000;0;;;2;99;1851;17198;4204;000;27.635559999999998;79756.0;600;200;500;1.784.61349;2.000.00000
1376;29/08/2019;37;74;35;75;3;4;60;INTER LIMEIRA/SP;1.042.13200;0;;;0;69;1677;17078;4188;000;0.0;1.20064;600;200;500;1.987.58262;2.100.00000
1377;31/08/2019;32;43;53;59;79;52;8;VILA NOVA/GO;1.170.98400;0;;;1;67;1754;18742;4744;000;65.36945;1.3938;600;200;500;2.151.00624;2.300.00000
1378;03/09/2019;3;49;70;55;5;15;44;XV PIRACICABA/SP;1.102.75800;0;;;6;138;2267;21301;2899;000;10.186630000000001;63270.0;600;200;500;2.303.80563;2.500.00000
1379;05/09/2019;15;58;47;49;35;37;46;JOINVILLE/SC;1.236.44000;0;;;2;106;2024;20420;5622;000;34.136790000000005;92012.0;600;200;500;2.628.50213;2.800.00000
1380;10/09/2019;19;22;51;65;44;56;40;SANTOS/SP;1.575.91000;0;;;4;187;2924;27530;25131;000;18.43309;56327.0;600;200;500;2.812.83299;3.000.00000
1381;12/09/2019;80;12;14;54;30;62;55;UBERLÂNDIA/MG;1.386.66600;0;;;1;114;2445;24206;4178;000;77.54521;97174.0;600;200;500;3.006.69601;3.200.00000
1382;14/09/2019;80;49;53;38;43;45;33;CRUZEIRO/MG;1.375.78000;0;;;4;102;2400;23923;15841;000;17.199279999999998;96354.0;600;200;500;3.178.68874;3.350.00000
1383;17/09/2019;32;37;57;33;46;41;63;UNIÃO BARBARENSE/SP;1.292.40000;0;;;5;103;2057;20467;3163;000;14.711570000000002;1.02021;600;200;500;3.362.58329;3.500.00000
1384;19/09/2019;4;54;27;31;17;56;16;AMÉRICA/RN;1.294.29800;0;;;1;125;2443;23462;5892;000;70.60691;80693.0;600;200;500;3.721.22027;3.900.00000
1385;21/09/2019;14;51;22;78;41;63;25;NACIONAL/AM;1.340.34800;0;;;4;75;1943;20282;4245;000;19.008960000000002;1.4483;600;200;500;3.911.30985;4.100.00000
1386;24/09/2019;79;73;61;1;32;39;9;FLUMINENSE/RJ;1.270.66400;0;;;1;118;1975;19810;14619;000;64.39166;77956.0;600;200;500;4.072.28900;4.200.00000
1387;26/09/2019;65;7;69;34;29;26;28;ATLÉTICO/GO;1.583.51200;0;;;4;155;2892;27725;10427;000;21.12175;77868.0;600;200;500;4.283.50648;4.500.00000
1388;28/09/2019;27;42;14;47;59;31;66;TREZE/PB;1.670.68400;0;;;8;162;2824;27489;11016;000;11.226469999999999;79199.0;600;200;500;4.508.03591;4.700.00000
1389;01/10/2019;21;1;24;79;57;15;23;PAULISTA/SP;1.773.42400;0;;;5;154;3255;31373;4915;000;19.84988;92068.0;600;200;500;4.963.14718;5.200.00000
1390;03/10/2019;77;60;43;52;62;15;65;JUVENTUDE/RS;1.808.10200;0;;;6;113;2841;28047;9354;000;16.609070000000003;1.25985;600;200;500;5.212.28310;5.400.00000
1391;05/10/2019;39;11;9;61;51;76;72;JUVENTUS/SP;1.870.10400;0;;;1;139;2859;29199;7504;000;104.60462;1.07507;600;200;500;5.473.79465;5.700.00000
1392;08/10/2019;33;34;45;47;3;63;13;AMÉRICA/RN;1.755.06400;0;;;6;226;4098;34957;7597;000;15.74632;59720.0;600;200;500;5.709.98950;5.900.00000
1393;10/10/2019;62;44;48;16;56;31;70;RIO BRANCO/ES;1.754.82800;0;;;9;175;3089;27727;6593;000;10.89305;80030.0;600;200;500;5.955.08326;6.200.00000
1394;15/10/2019;80;3;46;32;6;59;12;MIXTO/MT;2.104.76600;0;;;3;203;4056;38832;8660;000;38.40165;81073.0;600;200;500;6.499.08530;6.700.00000
1395;17/10/2019;52;13;1;58;71;55;51;BAHIA/BA;1.848.65200;0;;;2;174;3523;32500;19731;000;46.59109;76504.0;600;200;500;6.732.04073;7.000.00000
1396;19/10/2019;72;7;68;34;39;61;31;UBERLÂNDIA/MG;1.992.94600;0;;;8;131;3107;30510;6199;000;14.106720000000001;1.23068;600;200;500;7.014.17508;7.200.00000
1397;22/10/2019;1;56;29;58;65;2;74;NÁUTICO/PE;1.750.26400;0;;;2;148;2879;28745;8454;000;48.16612;92984.0;600;200;500;7.255.00569;7.500.00000
1398;24/10/2019;22;61;76;40;25;66;5;ATHLÉTICO/PR;1.654.17000;0;;;3;134;2453;26176;11447;000;29.70862;95016.0;600;200;500;7.477.82031;7.700.00000
1399;26/10/2019;70;15;52;66;29;39;4;PONTE PRETA/SP;1.882.77000;0;;;1;133;3007;29758;7950;000;104.82727;1.12596;600;200;500;7.988.04913;8.200.00000
1400;29/10/2019;76;22;5;35;51;62;2;MARÍLIA/SP;1.793.11200;0;;;4;160;3060;30658;8014;000;24.677989999999998;88135.0;600;200;500;8.234.82906;8.400.00000
1401;31/10/2019;57;28;9;12;77;55;69;SÃO RAIMUNDO/AM;1.829.40200;0;;;3;225;3909;36268;6309;000;33.31953;63465.0;600;200;500;8.484.72553;8.800.00000
1402;05/11/2019;49;58;55;69;31;62;6;REMO/PA;2.417.51200;0;;;3;155;3914;39476;12461;000;44.208009999999994;1.22234;600;200;500;8.816.28562;9.100.00000
1403;07/11/2019;48;25;13;52;57;16;68;FORTALEZA/CE;2.103.65200;0;;;4;202;4037;38305;20642;000;26.72733;75607.0;600;200;500;9.083.55889;9.300.00000
1404;09/11/2019;21;56;58;2;69;28;71;CRUZEIRO/MG;2.164.38000;0;;;7;189;3940;37676;23475;000;15.58496;82460.0;600;200;500;9.629.94494;10.000.00000
1405;12/11/2019;73;63;66;65;69;12;22;SERGIPE/SE;2.578.70100;0;;;2;148;3092;29393;5993;000;71.76736;1.38547;900;300;750;9.988.78172;10.300.00000
1406;14/11/2019;75;49;54;64;80;46;68;REMO/PA;2.644.08300;0;;;6;169;3230;29563;8420;000;24.15861;1.22528;900;300;750;10.351.16094;10.600.00000
1407;16/11/2019;42;9;39;77;51;14;27;AVAÍ/SC;2.087.37900;0;;;5;150;2814;24734;8514;000;22.31072;1.06241;900;300;750;10.630.04491;10.900.00000
1408;19/11/2019;46;48;19;12;6;76;52;PALMEIRAS/SP;2.490.37800;0;;;8;216;3556;31918;28798;000;14.03204;74243.0;900;300;750;10.910.68571;11.200.00000
1409;21/11/2019;16;8;54;51;72;24;79;IPATINGA/MG;2.626.49700;0;;;7;208;3205;30593;8086;000;20.5384;98742.0;900;300;750;11.598.14015;11.800.00000
1410;23/11/2019;42;38;71;37;39;69;63;JUVENTUS/SP;2.924.91900;0;;;4;142;3232;31493;7922;000;40.68683;1.63729;900;300;750;12.005.00840;12.300.00000
1411;26/11/2019;35;62;55;27;74;64;22;GRÊMIO/RS;2.991.90000;0;;;3;181;3420;33796;31194;000;47.14038;1.11618;900;300;750;12.358.56125;12.700.00000
1412;28/11/2019;43;64;46;19;3;68;38;GOIÁS/GO;2.953.39800;0;;;6;232;3960;35203;16398;000;25.53435;94338.0;900;300;750;12.741.57643;13.100.00000
1413;30/11/2019;77;45;25;50;67;3;28;GOIÁS/GO;2.995.22100;0;;;1;174;3744;35695;15521;000;156.88585;1.28806;900;300;750;13.133.79104;13.500.00000
1414;03/12/2019;38;25;27;37;75;51;11;FIGUEIRENSE/SC;3.317.78700;0;;;2;172;3702;36933;8994;000;92.0227;1.52861;900;300;750;13.993.05745;14.400.00000
1415;05/12/2019;31;66;45;34;30;78;40;PALMAS/TO;3.475.58100;0;;;5;165;3363;34267;10487;000;38.837309999999995;1.6812599999999998;900;300;750;14.478.52382;14.800.00000
1416;07/12/2019;20;40;21;79;9;43;4;SANTA CRUZ/PE;3.838.39500;0;;;6;264;4591;44090;16127;000;34.32614;1.11448;900;300;750;14.993.41589;15.500.00000
1417;10/12/2019;46;5;45;8;18;53;42;FORTALEZA/CE;3.486.19500;0;;;4;203;4379;43417;23012;000;44.148920000000004;1.24275;900;300;750;15.434.90508;15.800.00000
1418;12/12/2019;76;15;59;70;52;11;30;PONTE PRETA/SP;3.815.70900;0;;;2;192;3715;38834;10591;000;106.80996999999999;1.58943;900;300;750;15.968.95491;16.400.00000
1419;14/12/2019;49;63;55;13;54;57;69;OLARIA/RJ;3.764.00400;0;;;5;294;5158;47797;8466;000;41.38775;1.00553;900;300;750;16.984.95064;17.400.00000
1420;17/12/2019;8;4;76;2;75;45;65;REMO/PA;3.559.68900;0;;;4;185;3921;40747;11892;000;48.67579;1.50349;900;300;750;17.471.70857;17.800.00000
1421;19/12/2019;72;32;38;17;9;53;45;ATLÉTICO/MG;3.639.73800;0;;;5;311;4820;44790;26375;000;36.36407;83518.0;900;300;750;17.926.25951;18.300.00000
1422;21/12/2019;30;75;42;12;65;4;58;SPORT/PE;4.014.48600;0;;;5;237;4614;45093;15705;000;43.45799;1.30976;900;300;750;18.469.48438;18.800.00000
1423;24/12/2019;35;19;56;75;52;15;11;BAHIA/BA;3.581.90700;0;;;6;307;4930;45830;24932;000;29.8393;83311.0;900;300;750;18.917.07391;19.200.00000
1424;26/12/2019;17;2;32;30;37;61;6;AVAÍ/SC;3.314.29800;0;;;5;148;3409;34842;14152;000;35.930440000000004;1.7340900000000001;900;300;750;19.842.45523;20.200.00000
1425;28/12/2019;27;34;70;21;55;68;65;BAHIA/BA;3.965.67300;0;;;5;220;4114;41626;27156;000;40.8418;1.3260299999999998;900;300;750;20.352.97768;20.600.00000
1426;30/12/2019;56;67;35;33;32;42;70;PAYSANDU/PA;2.651.86500;0;;;3;114;2915;28328;7068;000;49.26269;1.85198;900;300;750;20.722.44780;21.000.00000
1427;03/01/2020;15;50;11;71;79;26;47;FIGUEIRENSE/SC;4.798.24200;0;;;3;269;5233;51326;12069;000;89.39461;1.4242299999999999;900;300;750;21.392.90739;21.800.00000
1428;04/01/2020;45;44;17;19;1;50;37;JUVENTUDE/RS;3.465.49800;0;;;6;242;4492;43492;11845;000;31.135709999999996;1.10279;900;300;750;21.859.94304;22.300.00000
1429;07/01/2020;53;78;77;1;55;68;67;PALMAS/TO;5.648.63400;0;;;12;317;5885;59446;16668;000;26.15735;1.41454;900;300;750;23.205.10526;23.800.00000
1430;09/01/2020;61;43;51;18;80;10;48;SANTOS/SP;5.840.32500;0;;;7;373;6821;67273;59327;000;39.56778;1.06079;900;300;750;23.897.54141;24.500.00000
1431;11/01/2020;44;49;25;59;37;54;24;SANTOS/SP;5.938.15500;0;;;7;385;7266;70107;63139;000;39.64588;1.02976;900;300;750;24.591.34424;25.300.00000
1432;14/01/2020;50;7;78;26;46;64;48;CEARÁ/CE;5.977.37700;0;;;9;348;6621;64986;26975;000;35.66475;1.31766;900;300;750;25.393.80112;26.000.00000
1433;16/01/2020;78;53;42;35;61;69;8;REMO/PA;6.051.27000;0;;;3;326;6705;65980;21583;000;110.29325;1.44995;900;300;750;26.221.00046;27.000.00000
1434;18/01/2020;69;77;78;33;26;51;50;IPATINGA/MG;6.058.65600;0;;;7;403;7478;68110;18476;000;47.5356;1.17954;900;300;750;27.822.42701;28.500.00000
